CLIENT_ID;Cupo_TC;SEX;EDUCATION;MARRIAGE;AGE
28aff689-70cb-4f65-b0e0-62e0007168bb;230000;Masculino;universidad;soltero_a;27
4346fe8b-ffd1-4a96-8cba-31deaeb3a76b;190000;Femenino;colegio;Casado;41
4ae61ae0-d4e8-4354-8a9b-d4c312b6624b;30000;Femenino;universidad;Casado;24
83aae81f-912a-40a9-b58a-ae436a078af3;330000;Masculino;colegio;soltero_a;48
d0144b59-2d2d-464a-b125-b0f8a53b3b51;140000;Masculino;colegio;Casado;36
2e00a97d-1ff1-415d-95d5-a39a4bc8b866;340000;Femenino;universidad;soltero_a;39
60ccd6f0-6ce1-4da9-ada1-dbaccc5ceb40;90000;Femenino;universidad;soltero_a;29
2e2302bf-cc98-4ca6-8e4e-3360c349a0b5;100000;Masculino;colegio;soltero_a;26
c86a4ee1-4d0c-4e05-a4f5-2b6db7a17d32;50000;Femenino;universidad;soltero_a;25
a5d52028-ffec-4a19-b3fc-621a04ac14a9;240000;Femenino;Posgrado;soltero_a;28
d239e9d4-fdea-4673-acec-79fd4ee729bf;150000;Femenino;5;Casado;40
33ec9cf5-14a4-4d59-a6c5-18bdc7174f5e;50000;Masculino;universidad;soltero_a;39
bb0b3cdc-bbc7-4b65-ae1e-a21cf3ad94fb;130000;Femenino;colegio;Casado;44
f3c9f500-98f9-4314-a60a-a71527cbb43c;250000;Femenino;Posgrado;Casado;51
1d84a0b2-7b89-48b7-bf15-7359fe2c7080;50000;Masculino;universidad;Casado;42
d3081c71-6b6a-43b5-a687-d24c5d79f18e;140000;Masculino;Posgrado;Casado;40
1d5e44ed-41c4-4a0a-9225-b98d3d389897;60000;Femenino;universidad;Casado;34
cfcb1888-1d49-43c3-9737-069916414caa;130000;Femenino;universidad;soltero_a;24
f8b650cf-19f7-40e2-8b45-c1bf06f62c90;80000;Masculino;universidad;soltero_a;31
f4a3252b-7c13-4ab6-a608-52710dbb4fd2;50000;Femenino;colegio;Casado;48
384892c2-d039-43e7-8987-6b24c0b9ddbf;200000;Masculino;Posgrado;Casado;42
b6973dde-1f30-4a69-9095-80fd03efa86f;60000;Femenino;universidad;soltero_a;29
15cb5fa5-3107-4929-9d3a-cefe1c636b53;490000;Masculino;universidad;soltero_a;35
14f6496f-6eed-4cad-9964-5f9b356bf4cb;110000;Femenino;Posgrado;Casado;29
2b02ace8-4ae8-49ac-8a90-c6f8d851b33c;100000;Masculino;Posgrado;soltero_a;27
0a7cfffc-9a19-4caa-82ff-f27d9b175559;40000;Femenino;colegio;soltero_a;55
6226a603-3338-4e00-a72f-82336e7a85f2;210000;Masculino;Posgrado;Casado;47
1d2ddbb5-2e9d-4903-b19b-e0a354ae33b5;510000;Masculino;Posgrado;Casado;35
f65ecad2-c7df-4b2f-9b4a-c73e7f824a57;80000;Femenino;universidad;Casado;23
3ffb5833-0b94-4679-bda8-2442ffceb46a;80000;Femenino;colegio;Casado;40
0d4ba692-7104-419b-8482-0e234a8047ff;120000;Femenino;Posgrado;soltero_a;29
a0df6c0d-3c4e-46cc-9dcb-17bf16c0dade;50000;Masculino;universidad;soltero_a;42
57f63cc8-6147-44d6-a49f-10547cfc3740;490000;Masculino;Posgrado;soltero_a;41
ed1fe482-f50f-4433-9117-948d1a33273b;190000;Femenino;Posgrado;soltero_a;31
8469aea4-cd7a-4552-af74-eaf7a61c7580;100000;Masculino;universidad;soltero_a;27
6d69702a-69cb-4c01-a72b-a8ce06e21a82;30000;Femenino;universidad;Casado;39
53b115b1-9a21-4933-9b57-6c6ae9a2d2eb;50000;Masculino;colegio;soltero_a;22
f0bf131a-e2b5-465e-814d-dd45740b0bb7;20000;Femenino;universidad;soltero_a;23
c03a4d89-4659-4012-8d44-56ac8f2d2484;60000;Femenino;universidad;Casado;23
c9be3686-c69c-4dd3-b158-60c961b8c89c;80000;Femenino;Posgrado;soltero_a;23
9fd34bc2-7878-40a1-b5e8-6972bae45fbf;50000;Femenino;universidad;soltero_a;28
e01d9ee1-2e85-4095-8bee-0ad58f28c867;420000;Masculino;universidad;soltero_a;28
bf667e2d-bdbb-4dd8-9fc7-51150cde478b;70000;Femenino;universidad;soltero_a;27
9d60bbf8-6518-481e-ba2c-d971b5af3954;10000;Masculino;universidad;Casado;37
70dbf2db-d29a-4578-9c9f-8f140ac467ea;50000;Femenino;universidad;soltero_a;29
84900edb-787e-4842-b4a8-2621dfdc48e0;70000;Femenino;Posgrado;soltero_a;33
eb741867-5f40-46ac-80d3-0a9005d7fec2;260000;Femenino;Posgrado;soltero_a;28
4de87991-f8b1-4523-86ca-f689fee490e1;100000;Femenino;Posgrado;Casado;32
7ba7304f-e79a-4f77-b3a4-31ac3a60f47d;140000;Femenino;universidad;soltero_a;31
cb3f8d73-6527-4f9c-b42b-e8fe0a2a0ee5;500000;Femenino;Posgrado;Casado;36
959240fa-cd42-412f-90a9-be53b2a65229;50000;Masculino;Posgrado;soltero_a;34
a7d69058-0176-4f3c-8568-f44f931d6e52;20000;Masculino;universidad;Casado;38
1108c06d-ced2-45b0-999e-b85a7b87428f;160000;Femenino;universidad;soltero_a;24
d803d426-3edb-4cf5-991e-cb5608aa3822;190000;Femenino;universidad;soltero_a;25
59a4510e-3382-4561-9b48-27996f53ac42;80000;Masculino;universidad;soltero_a;26
63d1cb56-8004-495f-865e-c77e65b33bd7;360000;Masculino;universidad;Casado;35
9cf7e896-0a4b-43b6-9f6e-bfe3f415247c;90000;Femenino;universidad;Casado;23
2d8cb1fd-29b5-4c97-8e37-7e267c99b78c;370000;Masculino;universidad;soltero_a;39
2e48dc0e-99f8-4937-863e-41f55bb61365;360000;Femenino;Posgrado;soltero_a;29
2ba9b499-1493-4a48-888e-48f153a4e61d;100000;Masculino;Posgrado;Casado;33
224735ef-0313-4043-9ec5-7ca7218422df;80000;Masculino;colegio;Casado;59
535154b3-d7bc-493c-a65b-5e1626566b0a;20000;Masculino;universidad;soltero_a;22
a5d7e93e-2645-4a76-964f-553262a772b3;440000;Femenino;5;Casado;64
aa13d695-71b7-4122-9974-3a209178af81;360000;Femenino;universidad;Casado;38
bda3de25-b144-44cd-b379-6cef84dea3eb;80000;Masculino;6;Casado;54
0051f419-d478-41df-a55c-6abf688f821f;50000;Femenino;Posgrado;soltero_a;27
2d0110c7-a23d-471e-9e21-0fa7d4ce4c30;610000;Femenino;colegio;Casado;50
d2b0f98c-706f-4f23-b54d-83c4f5c2d5be;290000;Masculino;Posgrado;soltero_a;36
4b26a255-fc01-4571-855d-aee456818f29;50000;Masculino;universidad;soltero_a;36
df4691b7-6c49-4983-ac3d-d2642d31ea5b;280000;Femenino;Posgrado;soltero_a;26
7a9a069a-a919-42d8-83f0-fc29ab3c268c;150000;Femenino;5;soltero_a;36
b4820d9f-986a-49b6-b450-670c54fcb88f;500000;Femenino;universidad;Casado;41
a9e9943a-933c-41a6-81dd-544281e2546c;270000;Femenino;Posgrado;Casado;43
be10e7cf-3d98-41b4-94b9-5901b16c8843;150000;Femenino;Posgrado;soltero_a;30
cc034d58-1d1c-4c41-9ab3-35c6422b9452;40000;Femenino;colegio;Casado;46
bbe4f656-11e3-4fab-ab1e-bf0843ec8bfa;350000;Masculino;Posgrado;soltero_a;30
9f43f22e-d672-4262-84ef-cd669043612f;130000;Femenino;universidad;Casado;47
edc59627-1346-44bf-9449-1aa1d56ce499;80000;Masculino;Posgrado;Casado;41
65933b09-f6e7-4a12-a482-e4375da695aa;210000;Masculino;colegio;Casado;47
5f273a6b-81a1-43fb-a4e2-4f64c161c242;100000;Femenino;Posgrado;soltero_a;28
4244dfb8-bab1-4854-987c-d5c385ff9b7c;640000;Femenino;colegio;soltero_a;34
01c52da5-0f29-47ec-bbc0-c0714474a739;30000;Femenino;colegio;Casado;49
f8a6a111-b8ba-47a3-b54b-adda52413091;50000;Femenino;universidad;Casado;53
f50e4669-9ab1-46c5-98ed-089694d96b87;100000;Femenino;colegio;Casado;39
f848be2f-b136-4a5c-b541-cc8a0f8a423b;260000;Femenino;colegio;Casado;41
08884bdf-d4f2-44c0-b6da-8c4fafcdeb1d;50000;Femenino;universidad;soltero_a;23
833921ca-44a5-468c-932d-ea78a1b63bb2;60000;Masculino;universidad;Casado;54
269e4c78-3f78-423e-984c-2204f1b03150;100000;Femenino;Posgrado;soltero_a;25
8dc7e030-d75e-4568-8880-f9527ec80ccd;10000;Femenino;universidad;soltero_a;23
dc3918d9-674b-4aa1-abee-96d25894b3c4;70000;Masculino;colegio;soltero_a;38
6cb42fd5-bcba-41af-aa06-41b12d947f56;150000;Femenino;Posgrado;soltero_a;23
c8e705b6-071a-4303-bf67-9ae0548dc680;180000;Femenino;universidad;soltero_a;34
75cd2adf-10fa-48b3-a308-274fb7a1a932;210000;Femenino;Posgrado;Casado;38
6d0e5f8f-2605-4a5c-b29f-73cc6e65581b;20000;Femenino;universidad;soltero_a;48
c986401e-7f78-4564-a3f0-fbc3a547b962;140000;Femenino;Posgrado;soltero_a;29
d816391e-e73c-41a8-bd05-a3900520595d;50000;Femenino;colegio;soltero_a;22
ea8f6a3e-982b-4eb3-acd8-4b1dd3cfc17d;90000;Femenino;universidad;soltero_a;23
1ecd3aac-e76d-41cb-a72d-79887aa580ed;110000;Masculino;Posgrado;soltero_a;25
4130a190-54f5-4084-854b-8a52ec8e4350;10000;Masculino;universidad;soltero_a;43
e9fa9bfc-05b4-4f89-90c7-d39b7b5432f6;150000;Femenino;universidad;Casado;35
1ec9a053-0d0c-41d0-99d9-b44ac49910cd;360000;Masculino;universidad;Casado;47
4f0476f8-525d-4012-b5aa-2d5e55354eee;20000;Masculino;colegio;soltero_a;31
41d00d14-c067-403f-9351-5ec348f4f988;100000;Masculino;Posgrado;Casado;52
d6d429bb-f5fa-43f5-8f51-66cf3ac42dba;30000;Femenino;universidad;Casado;49
7f093a7b-bc8f-4ae2-b9ff-87e1d41ed224;130000;Femenino;Posgrado;Casado;35
3ce7f0fc-6f30-4b17-9966-88b13118c5c7;180000;Femenino;Posgrado;Casado;29
08e94a27-21ab-4309-8b9e-beb7ff86a05d;70000;Masculino;Posgrado;Casado;42
3245a738-9d5e-4924-be58-497c759e6bf1;150000;Masculino;universidad;soltero_a;37
1fb65e06-050b-4c05-af04-2165e5eadc26;250000;Femenino;universidad;Casado;29
a7b2d1df-d162-4320-b0cc-62f728c4e378;50000;Masculino;colegio;Casado;45
dc146967-4796-4a0e-98e0-b1503fb7ceea;240000;Masculino;universidad;Casado;37
c761c795-bf98-4cdf-9aa2-9fe316c84716;200000;Masculino;Posgrado;soltero_a;29
dd20b54d-9279-4edc-9b0e-982e3dac63e8;200000;Femenino;universidad;soltero_a;26
4ed65aa0-f45b-4f7e-92dc-55c67c7ca8cf;30000;Femenino;universidad;soltero_a;30
6c301253-c522-453c-ad58-4fe3ae48e50c;50000;Femenino;universidad;Casado;29
4fe50072-509d-494f-a763-459401278a78;80000;Masculino;universidad;soltero_a;27
3974e74d-3800-4add-870f-b410bbd3d36c;80000;Femenino;Posgrado;soltero_a;29
5ddf5982-9c41-41dc-8e07-99b2a715f55f;200000;Femenino;universidad;soltero_a;35
9e84c2fb-3463-4075-9db0-982f9cb6cc8e;380000;Femenino;Posgrado;soltero_a;31
ad9ba819-077d-406a-8e22-6182707c1295;110000;Femenino;universidad;Casado;46
a0c3f352-7c97-4df4-b8a9-23c4ef05e0fb;140000;Femenino;universidad;soltero_a;27
378814d5-724a-42a3-bdc6-bea28824cd4d;80000;Femenino;universidad;Casado;32
ca3f58fa-07b1-4709-b736-57b8b9bf3e39;130000;Masculino;Posgrado;soltero_a;26
1a130d0e-a9d6-41f4-82cd-fc504db9fd5e;110000;Masculino;Posgrado;soltero_a;35
7cad6cff-8cf2-44d9-9e12-5dd083275c94;200000;Masculino;universidad;soltero_a;38
c16d377d-b983-43f5-ac7b-3c1f661277f6;200000;Masculino;universidad;soltero_a;39
b5dbacd5-a633-48e2-b638-611b32f55fe3;360000;Femenino;5;Casado;39
3d50348a-1ac1-4811-a35a-0e808fe48c70;130000;Femenino;Posgrado;soltero_a;28
d329fca7-e282-434c-a5bf-7ea914b072df;420000;Femenino;universidad;soltero_a;37
38bbee69-9ef2-4b92-b90b-03052cd73bd1;150000;Masculino;universidad;Casado;31
bab538df-249a-4f4f-90e8-4a619e969e8c;200000;Femenino;universidad;Casado;45
ec0044b6-89e9-4431-a324-b3b139a38c46;80000;Femenino;universidad;Casado;27
698d04eb-61e8-4547-87da-99896f180966;40000;Femenino;Posgrado;soltero_a;24
01724c43-23c6-4a75-bc12-b7ffbfb7f74a;200000;Masculino;universidad;Casado;53
618a7259-810f-4d21-ace9-69b231c0feca;180000;Femenino;Posgrado;soltero_a;33
3b3e2c5d-d135-4701-8c28-d0c739c5630c;210000;Masculino;colegio;soltero_a;32
9ad03708-9e97-43a1-897f-a170cffadb34;360000;Masculino;Posgrado;Casado;34
83e2f2b1-9d74-40d8-8ba0-51d925108e65;300000;Masculino;Posgrado;Casado;54
fec44d72-a825-4619-86bf-8f6237a307aa;60000;Femenino;colegio;soltero_a;44
30b40bc6-aa30-45c4-9786-73985d62057f;330000;Femenino;Posgrado;soltero_a;26
1db2ebb4-173e-4af4-9920-2557961931f3;170000;Femenino;Posgrado;soltero_a;27
6b86ede4-a3a6-4fef-96ba-42cb8bf63cce;80000;Femenino;colegio;Casado;52
5ab84592-4e3b-44d8-befb-7312e49284d5;100000;Masculino;Posgrado;Casado;41
68552d2d-90f6-46d5-ae36-eb7073dcaa44;70000;Femenino;colegio;soltero_a;25
47a83f34-37f9-43a7-847a-0129c192ee66;20000;Masculino;Posgrado;soltero_a;36
fe655c36-31bd-458d-9fcd-7108f77dc754;310000;Femenino;Posgrado;Casado;41
65cb07aa-7107-47c2-8a8f-50ab27af2026;10000;Masculino;Posgrado;soltero_a;30
15a37437-6c11-45a5-9099-b002b8efaa79;510000;Femenino;Posgrado;soltero_a;30
f43bf26b-cca8-4b94-a7dd-6a136c55992a;140000;Masculino;Posgrado;soltero_a;27
1455c7fe-78fa-4a96-89d2-331f0260e855;230000;Masculino;Posgrado;soltero_a;29
0e953e50-b6cb-44e0-99bd-cce80f96e70a;30000;Femenino;universidad;soltero_a;26
c9b6791b-241a-4df0-948a-bd3dcdacbff6;310000;Masculino;universidad;Casado;35
41aeb218-a3cf-4297-a8df-e10a9cf7121d;20000;Femenino;colegio;Casado;41
814ade08-4a4d-4f66-b575-5973f4816bd1;180000;Femenino;universidad;soltero_a;38
0732e73f-9bb2-4e8d-aa08-6c21b6c63970;130000;Femenino;colegio;soltero_a;26
b15ba781-2a11-4083-a5c6-204d0552e8ad;60000;Femenino;Posgrado;soltero_a;31
2b01fd3e-ee55-4ff2-a4ff-2420c9cb90ae;420000;Femenino;universidad;Casado;46
14047789-dde1-44f5-a829-3ec2f834bff9;80000;Femenino;universidad;soltero_a;24
45608656-ecfa-4d8a-9672-1a4623d75a71;160000;Masculino;universidad;Casado;52
8eb69e20-afc9-49cc-a7fc-b1b5ca3c366e;210000;Femenino;Posgrado;Casado;35
5706f119-6714-4920-9002-704bf23e74cd;20000;Femenino;universidad;soltero_a;22
5ddb52a7-9195-4c75-bd69-b637842ccdb9;150000;Masculino;colegio;Casado;49
b7fead48-7cc0-47ee-bed6-7e4b2e9f07d7;30000;Femenino;Posgrado;soltero_a;26
43bd237e-440b-457f-98df-38f8e8664e02;30000;Femenino;Posgrado;soltero_a;23
650e3d3f-a45a-42fc-85ac-39b08652355a;260000;Femenino;Posgrado;soltero_a;33
0a82a41f-4dce-4c05-9ab6-1a5c3a352a9d;70000;Femenino;colegio;soltero_a;24
35ab0454-5843-4489-b4a0-4d32e47cdfef;80000;Masculino;Posgrado;soltero_a;38
14a84248-60c2-4969-992f-cd67edb02776;50000;Masculino;universidad;soltero_a;28
f4010482-6606-49e5-b082-765db83a5747;500000;Femenino;universidad;Casado;54
6a05bebd-8553-4957-8159-fc2d9504b3fc;200000;Femenino;Posgrado;Casado;37
04246c1b-4cf1-460a-b21d-cf2bdd4cd0dd;60000;Masculino;Posgrado;soltero_a;27
33849c49-4b62-4659-90c7-4f041016a963;90000;Femenino;Posgrado;soltero_a;26
ec7d3d6e-1dee-4bb9-9762-be0369f0ab2a;280000;Femenino;universidad;soltero_a;27
02c4d1eb-4610-4047-b68a-f686a5b9ed39;220000;Femenino;colegio;Casado;38
b5997ec3-3d75-425b-a5cb-630fd7e28cc7;180000;Femenino;universidad;soltero_a;30
3a38b503-c20a-4b73-80e8-b2f7e442b395;80000;Masculino;universidad;otro;58
98d412b9-befd-47f3-97fa-de60ba0a0d22;20000;Femenino;universidad;Casado;24
5c9dd491-8b92-43eb-92d2-6a9ab308f9b4;170000;Femenino;Posgrado;Casado;30
2efbf7cf-70d8-4920-89d9-aca33ab9b08d;300000;Femenino;Posgrado;Casado;31
35abd6a8-e657-4518-a324-9ad7006a6569;50000;Femenino;universidad;Casado;56
24d1cc02-772e-4dd0-a90b-676399ba01c1;140000;Masculino;universidad;soltero_a;36
cf3ff130-cf62-49aa-928d-9da49ec0d30c;230000;Masculino;universidad;soltero_a;31
bcf2257c-d2dd-4843-8cd0-69e54502e022;340000;Masculino;universidad;Casado;38
b1ca430c-6fae-49a5-acf9-1a68f2c2a029;80000;Femenino;universidad;soltero_a;26
737bb260-82ad-4ee9-98f7-4cafd0b74429;500000;Femenino;universidad;Casado;30
61ce31bd-eb47-4c46-98e4-47ab885baa4f;20000;Femenino;universidad;soltero_a;25
95b44aaf-3c19-40d1-969f-334f923a8878;60000;Femenino;colegio;soltero_a;32
c761b6c4-91f0-4615-ab1b-af0297f54edb;20000;Masculino;Posgrado;soltero_a;23
44be4097-6f98-4580-b098-fc064b8832f6;290000;Masculino;universidad;Casado;50
2e7b5435-fc39-4942-9f24-7b6710c74a17;260000;Masculino;Posgrado;Casado;34
666377a6-903d-47a5-8fe7-fcb7c9117845;50000;Femenino;colegio;soltero_a;30
4ebcdb74-5d5b-4d94-898f-5ba97aae14c4;80000;Masculino;universidad;soltero_a;27
32fb401f-99ad-4e59-8474-a37faa10445c;50000;Masculino;colegio;soltero_a;22
5a9c2d6b-41d7-43f2-9bcd-e640e1e013e4;240000;Masculino;5;Casado;27
f98f8e3c-1194-4997-baf1-85f7d8374a12;150000;Femenino;Posgrado;soltero_a;34
d54fac2a-0f02-4261-af9e-d7e02362447b;20000;Femenino;universidad;soltero_a;46
ca37dc53-2ef8-4752-aac4-c010ef975bf7;70000;Femenino;colegio;Casado;47
ae1ab7b8-c135-4e5b-a5bb-da2f9d183260;500000;Femenino;Posgrado;Casado;35
af01d894-a934-4884-b8ef-2b92cdf64a5c;30000;Femenino;Posgrado;soltero_a;23
88d55c7f-42e0-40f8-bc05-c341dc6ccfec;180000;Femenino;universidad;soltero_a;44
99b8ecbe-b7c0-4e68-8f12-a4004ce62851;80000;Femenino;universidad;Casado;26
ec093957-2ab8-4a4e-843c-34b0a525323f;200000;Femenino;universidad;soltero_a;38
940afe74-771b-432a-8e8d-2e6958295d2d;320000;Femenino;universidad;Casado;46
d45d8d38-8a39-48a8-aa76-dec08364b81f;120000;Femenino;universidad;Casado;39
e7dbb45f-351d-424b-aea1-2428dcc8d8ce;220000;Femenino;Posgrado;soltero_a;29
e625e4ef-bb9e-46de-98a5-a31a367a27c3;100000;Femenino;universidad;Casado;33
1b569965-fa83-4401-b3f6-ed3ed639762d;110000;Masculino;Posgrado;soltero_a;33
87bf55c6-2e67-4477-b3f1-2121104cc85a;60000;Femenino;colegio;soltero_a;51
abbb8627-a240-4c12-9c1d-7bc978b7c3cc;400000;Masculino;Posgrado;Casado;34
47d2cf4d-54dd-474f-bea7-74e953e3a317;240000;Femenino;universidad;soltero_a;42
ba21a778-7898-41e4-8a2c-310981ea51e0;80000;Femenino;universidad;soltero_a;24
35d1c3f8-e93b-4935-846c-73706f1744f2;360000;Masculino;Posgrado;soltero_a;28
71f5d390-fd20-4f41-8f9e-cc64ec24f0a5;200000;Masculino;Posgrado;Casado;41
d295b904-85ac-4044-a952-58100ca7fb4d;120000;Femenino;Posgrado;soltero_a;35
0d7f4beb-c807-4ca1-8396-fc8baa0fae72;160000;Femenino;colegio;Casado;53
4b0df607-ad65-4102-9783-3ecba5f0614f;150000;Femenino;universidad;Casado;37
2e61d615-b24a-4fd8-bc85-6a6917455c16;120000;Masculino;universidad;soltero_a;26
2dd26f33-0ba2-42bf-abd8-ad706f56d586;150000;Masculino;Posgrado;Casado;46
c1a16c8f-d7c2-4ac2-a6b3-106fc9eac011;200000;Femenino;universidad;soltero_a;36
470c63b9-db93-417c-bb92-e126f5db8329;120000;Femenino;universidad;soltero_a;38
481975f2-67a3-47a2-ba5d-5d83d6a281a5;110000;Femenino;universidad;soltero_a;40
2a7cc4b0-00de-4582-b33f-a69ead348778;230000;Femenino;Posgrado;Casado;38
1dce045c-fe99-4e7b-b37e-b5f6ebabdd3a;110000;Masculino;universidad;soltero_a;36
b44fc357-defa-42a3-b9d7-416e2e0fabda;110000;Masculino;Posgrado;soltero_a;29
45127ec6-cc23-4efb-9a90-407ce4b810f1;160000;Femenino;universidad;Casado;30
3fba3676-c735-43a1-bac7-eaffd88e52c0;70000;Masculino;Posgrado;soltero_a;28
b03a2b8d-78b5-49ad-9d25-aa8d6f3c68d2;360000;Femenino;universidad;Casado;37
014b8e5e-cf88-46e6-a863-9479953e9ef7;170000;Masculino;Posgrado;Casado;44
2b80fa86-1a5f-49a0-99f4-5b4375bd4283;30000;Femenino;universidad;Casado;37
55bbe0a8-a236-49af-93f6-79f29ad9e3ec;130000;Femenino;universidad;soltero_a;26
068751ee-ed44-4227-aeb1-10c31d2a650e;110000;Femenino;colegio;Casado;55
40bdb5b4-da22-4251-8a4e-b4f4c629b011;180000;Masculino;colegio;soltero_a;40
3cbf3500-0783-49f4-af99-128921f85dad;250000;Femenino;universidad;soltero_a;44
781cd81c-46d6-4189-9e8d-1911297c8c99;360000;Femenino;universidad;Casado;49
af26c645-8a50-4222-bd8c-34d071de6d0a;50000;Femenino;colegio;Casado;53
34737007-6b60-4d4d-8822-3c2ad5f0026a;360000;Femenino;Posgrado;Casado;48
e46f457d-a115-4af6-b0a7-de93ca9a0451;30000;Masculino;colegio;soltero_a;52
43ec462b-3dba-47b6-842b-6ee7a82e593e;500000;Femenino;universidad;Casado;35
27b00a9d-a100-40af-b561-89b962041b17;30000;Masculino;colegio;soltero_a;44
339eb6e8-bcb5-4a0b-a044-d4c628f35eb5;210000;Femenino;colegio;Casado;27
4521b8e5-9f5e-42ba-9c5b-8027b523371e;220000;Femenino;universidad;Casado;34
a4cc2049-4096-4fcb-87da-56c559bef7c4;220000;Masculino;Posgrado;soltero_a;24
31feea04-dc2e-4731-b4f6-1a7ba33b64ea;200000;Masculino;universidad;Casado;44
d6e72fa7-4970-4339-8ba5-351fd4baff71;580000;Femenino;Posgrado;Casado;31
1e68b980-d154-40ff-8aa4-836bbee9ff2c;80000;Femenino;universidad;Casado;27
83eb2011-c420-41ca-9e91-6048c5f74942;480000;Masculino;Posgrado;Casado;44
ab9152ed-20c9-4d18-b8f7-36fcb493296a;200000;Masculino;universidad;Casado;31
83345943-6123-4b89-bfe0-ad60ff9033d1;10000;Masculino;colegio;soltero_a;24
f6db66c7-d346-42b0-bebf-cd9f039d8d5a;70000;Masculino;universidad;soltero_a;40
9b8ea806-687a-4334-a8dd-59639c5e2398;110000;Masculino;universidad;Casado;44
a9d4baf7-e6a5-4c85-a3b6-ba3682bc3981;400000;Femenino;universidad;soltero_a;39
198f975d-761d-490d-8cc1-5fece053aec3;320000;Femenino;Posgrado;soltero_a;29
148583b8-41c2-4e83-b0e1-7c10720e5067;160000;Masculino;Posgrado;Casado;40
ba2a916f-6e91-4d43-b83f-0e1d5c28e93a;200000;Masculino;Posgrado;soltero_a;33
877dbed6-fbf8-4868-8a22-adc36f8e0bfd;270000;Masculino;Posgrado;soltero_a;32
111668d3-4eee-4128-94be-da06677addb1;200000;Masculino;Posgrado;soltero_a;39
b8aa2a53-e203-4734-b5a3-453dacc46214;70000;Femenino;universidad;soltero_a;30
0749d667-22cb-4ec4-9934-4783c0f81009;210000;Femenino;colegio;Casado;41
05a65bdf-71c2-4beb-884b-43f963da12a7;600000;Masculino;Posgrado;Casado;53
d45e7274-0008-4ff7-9b30-1a08e6156e13;150000;Femenino;Posgrado;soltero_a;23
3fcbfe95-4e54-46b2-a568-2083f2a0dbbb;50000;Femenino;universidad;Casado;45
8e188b55-94cb-4bd8-bf1b-70f429459d99;50000;Masculino;colegio;Casado;22
5534a93b-eaef-422a-90e0-2b8731f9684f;480000;Masculino;Posgrado;Casado;47
a6f0a5bd-157f-425e-a803-98baa4f1deed;190000;Femenino;Posgrado;soltero_a;28
1a96acd1-20e1-47ce-841e-e2c50562202c;20000;Femenino;Posgrado;soltero_a;23
a19b9600-348f-436a-b5e3-0ca781608dd4;360000;Masculino;Posgrado;Casado;40
b6f5ed7b-31ed-4f87-8598-ebf019339769;310000;Femenino;Posgrado;Casado;41
e6827664-be7b-4697-9e5c-4ca226d21655;40000;Masculino;Posgrado;soltero_a;35
7faab94f-79c9-4ec3-aa71-0d55c752ef48;160000;Masculino;colegio;Casado;38
51383ce2-9b24-4709-8f54-d82cb04bc2bd;340000;Femenino;universidad;Casado;31
469db3d6-dadf-4fd8-ba29-6eb293dfe2fa;140000;Femenino;colegio;Casado;46
7270cb7f-c4f0-4e0e-a6f7-0c2605505644;220000;Masculino;universidad;soltero_a;29
d7a97fed-2dc5-4fc3-ab61-7079d33ff68a;230000;Femenino;universidad;Casado;27
3aa29a8f-32e2-489c-8da7-bce8f5da9213;240000;Femenino;Posgrado;soltero_a;38
6f28f835-f4b3-4946-97f3-9941a7cf92b1;200000;Femenino;Posgrado;Casado;34
564ae2b6-030a-4262-9bd6-d6146578b5e4;170000;Masculino;universidad;Casado;57
b7bcac75-d634-4f61-b746-1c4d9d30aec2;30000;Masculino;universidad;soltero_a;35
221a075a-2cf9-4f0f-adfa-e9f328a88631;200000;Masculino;Posgrado;soltero_a;28
b7abbbd9-df8b-42f4-861b-2a76e71dbbc4;230000;Masculino;universidad;Casado;41
b650de5a-9fbc-4f2f-afc5-2dcea838954c;20000;Masculino;universidad;Casado;27
607be9d1-2b46-4270-9ad6-eed6cf6fe432;70000;Femenino;Posgrado;soltero_a;27
5ab742dc-d6ae-4459-91ac-5c841d6eb11d;240000;Femenino;Posgrado;soltero_a;39
220a6d01-63c6-4f06-a22c-25e132b272c2;150000;Femenino;colegio;Casado;45
efb4ba01-947d-4721-83ef-2e858cc45bcd;200000;Femenino;Posgrado;Casado;40
6317780d-bb8f-4813-8e56-66b50d6c3601;520000;Femenino;Posgrado;soltero_a;35
2beaac12-e83a-4e0a-9bf5-8fc723056d48;250000;Femenino;colegio;Casado;39
b090c53c-6a4f-4d13-bccd-0080cbd1b206;550000;Femenino;universidad;Casado;39
2e46ac66-d654-40d0-a342-6058f0a81814;80000;Masculino;universidad;soltero_a;25
efcfd0b4-5fe6-4f1c-944c-be4ae5cff68b;150000;Masculino;universidad;Casado;33
55e0cd9e-55c9-4815-9737-c4cdac294189;50000;Masculino;universidad;soltero_a;25
4ebe3fb9-717d-483f-bef4-b8dc6c56013a;10000;Masculino;colegio;soltero_a;23
beac94bb-d9cd-4a78-8b83-851d3a184121;200000;Masculino;Posgrado;soltero_a;40
b60bf83c-7123-4a0c-b3e2-ef7f2bc8fd7d;220000;Masculino;Posgrado;soltero_a;33
317e75c5-c3c6-41ec-8e25-97a4b10d8a67;20000;Masculino;colegio;0;29
2bdd0a8c-cb74-498d-a3fd-3d6f33941a00;50000;Masculino;universidad;otro;37
2f8d0b2d-efe4-4692-bb9b-4c6e53972332;100000;Femenino;colegio;Casado;40
